,poster_path,adult,overview,release_date,genre_ids,id,original_title,original_language,title,backdrop_path,popularity,vote_count,video,vote_average
174,/mHeG6okcHumoFtjiSx98T91UByc.jpg,False,"8살 소년 양양은 아빠 NJ로부터 카메라를 선물 받는다. 사람들이 보지 못하는 그들의 뒷모습을 찍는 양양. 양양의 사진 속에는 사업이 위기에 빠진 시기에 30년 전 첫사랑을 다시 만나게 된 아빠 NJ, 외할머니가 사고로 쓰러진 뒤 슬픔에 빠져 집을 떠나있게 된 엄마 민민, 외할머니의 사고가 자신 때문이라고 생각하는 누나 팅팅 그리고 저마다의 삶을 살아가는 사람들이 있다.",2000-10-28,"[18, 10751]",25538,一一,zh,하나 그리고 둘,/tAwgmXKnQ6WVczwcIq5LKFr0LDb.jpg,14.364,396,False,7.8
175,/aWUy907W9OtypP3iWO3wWvu4641.jpg,False,"1년에 한 번 할로윈 축제를 위해서 사는 할로윈 마을의 리더인 잭은 해골 귀신이다. 여느 때와 마찬가지로 할로윈을 준비해야 하는 잭은 반복되는 일상에 염증을 느낀다. 어느 날 잭은 우연히 할로윈 마을을 벗어나 크리스마스 마을에 도착한다. 할로윈 마을과는 판이하게 다른 크리스마스 마을을 보고 잭은 할로윈 마을에서 크리스마스 축제를 맡기로 한다. 잭과 그의 일당은 산타를 납치하고 산타 대신 해골이나 거미, 뱀 등을 크리스마스 선물로 준비해서 아이들에게 나누어주지만, 크리스마스의 들뜬 기분은 사라지고 온통 소동만 일어나는데...",2006-12-07,"[14, 16, 10751]",9479,The Nightmare Before Christmas,en,팀버튼의 크리스마스 악몽,/xWT5F1DNxciNLEMXRl49iq8zvN7.jpg,165.863,7867,False,7.8
176,/pESYuD1uwtPhHheEyVQGcsp7qYT.jpg,False,비무장지대 수색 중 지뢰를 밟아 대열에서 낙오된 이수혁 병장은 북한군 중사 오경필과 전사 정우진의 도움으로 다행히 목숨을 건진다. 이를 계기로 그들은 친해졌고 이수혁 병장은 군사분계선을 넘어 그들을 만나러 간다. 그러던 어느날 그들이 만나는 장면을 북한군에게 들키고 친형제처럼 친하게 지내던 그들은 서로 총부리를 겨눈다. 그리고 판문점 공동경비구역 내 북한 초소에서 총성이 울린다. 사건의 진상을 밝히기 위해 중립국 감독위원회 소속의 한국계 스위스인 소피 장 소령이 파견된다. 그녀는 진실을 밝히기 위해 그들을 만나는데...,2000-09-09,"[10752, 18, 53, 28]",2440,공동경비구역 JSA,ko,공동경비구역 JSA,/uiXmFezM5Xg1RWEIRxX8gjIUiWW.jpg,14.841,502,False,7.8
177,/gRS4yRRuhQmg2kBZPPIpzUpljwc.jpg,False,헐리웃 스타의 꿈을 안고 LA에 온 베티는 멀홀랜드 드라이브에서 일어난 자동차 사고로 이름조차 기억하지 못하는 리타를 만나 그녀가 기억을 되찾을 수 있도록 도와준다. 베티의 적극적인 도움으로 단서를 찾아가던 리타는 한 카페의 여종업원 명찰에서 다이안이라는 이름을 보고 어떤 것을 떠올리게 된다. 베티는 이 이름이 분명 리타와 관계된 사람의 이름일 것이라 말하며 다이안이라는 인물을 찾기 시작한다. 마침내 다이안의 집을 찾아간 두 여인. 그러나 그들은 곧 상상을 초월하는 끔찍한 비밀을 발견하게 되는데...,2001-11-30,"[53, 18, 9648]",1018,Mulholland Drive,en,멀홀랜드 드라이브,/1P4vCGTvJc13VxejbRLbHA1dT6f.jpg,23.018,5132,False,7.8
178,/djFcsJLYOAivGVmqF7KQqhY9jaw.jpg,False,최고가로 미술품을 낙찰시키는 세기의 경매사이자 예술품의 가치를 알아보는 완벽한 감정인 올드먼. 고저택에 은둔한 여인으로부터 감정 의뢰를 받으면서 예상치 못한 인생의 변화를 맞이하게 되는데…,2013-12-23,"[18, 10749, 80]",152742,La migliore offerta,en,베스트 오퍼,/4EdN5rIT43xcqi4IVRrhxiDOz6z.jpg,14.286,2506,False,7.8
179,/pJmYm15nC0mHm5CAoD1WhOE1Jsi.jpg,False,"어릴 때부터 모든 것을 함께 겪어온 단짝 로지와 알렉스는 고등학교 졸업 후 영국의 작은 고향마을을 떠나 미국 보스턴의 대학에 함께 가기로 약속한다. 하지만 서로의 감정을 숨긴 채 각자 다른 파트너와 간 졸업파티에서 한 순간의 실수로 전혀 다른 삶을 살게 된 두 사람. 미국에서 계획대로 인생을 설계해 나가는 알렉스와 달리 로지는 꿈을 접은 채 고향인 영국의 호텔에서 일한다. 몇 년 후, 보고 싶다는 알렉스의 연락을 받은 로지는 다시 한번 희망을 품고 보스톤으로 향하지만 이미 알렉스의 옆에는 다른 여자가 서있는데…",2014-12-10,"[35, 10749]",200727,"Love, Rosie",en,"러브, 로지",/txDX7lBx8bBhF7dRCEfDYmAmdnk.jpg,44.446,5618,False,7.8
180,/gFHx3bDM41Ep5R6EkIA1ILb0o6H.jpg,False,"1941년 11월 동 프러시아, 히틀러의 비서가 된 22살 트라우들 융게의 증언으로 시작된다. 히틀러를 통해 서서히 붕괴되어가는 나치의 모습이 적나라하게 카메라에 포착된다. 1944년 히틀러의 생일날 러시아의 폴란드 폭격과 함께 1945년 드디어 독일의 항복으로 이어지는 끝내는 히틀러의 자살로 그들의 역사는 몰락한다. 히틀러의 자살 전 10일 동안의 행적과 그의 심리를 아주 세세히 담고 있다.",2013-06-13,"[18, 36, 10752]",613,Der Untergang,de,다운폴,/xgAEfHByamMdRCA31oERQrsiutF.jpg,18.823,3174,False,7.8
181,/2NAbA7NFvNAlmOupYELiHK7oCcJ.jpg,False,자신이 재직 중인 바네트 대학으로 돌아온 인디(해리슨 포드)는 몇 달만을 비워뒀던 대학 연구실에서 오래 전에 도착한 아버지의 일기장을 발견한다.  고고학에 관심 많은 학생들을 피해 겨우 창문으로 빠져나온 존슨 박사는 윌터 도노반(줄리안 글로버 분)이라는 사람을 만난다. 도노반은 자신이 앙카라 북쪽에서 발견한 반쪽짜리 신의 석판의 탁본을 보여주며 헨리 박사의 일기장을 참고로 나머지 반쪽 석판과 예수가 최후의 만찬 때 사용했다는 술잔 성배를 찾아 달라고 부탁한다. 인디아나 존스는 아버지 헨리 존스 박사가 나치에게 납치 되었다는 소식을 듣고 베니스로 달려가는데...,1989-07-22,"[12, 28]",89,Indiana Jones and the Last Crusade,en,인디아나 존스: 최후의 성전,/je2QsgBLEy4lzsvWprwfoZKmIX1.jpg,41.088,8460,False,7.8
182,/mZReLUhge4XCkxSafLOX0rOXOlh.jpg,False,"만물이 생성하는 봄. 숲에서 잡은 개구리와 뱀, 물고기에게 돌을 매달아 괴롭히는 짓궂은 장난에 빠져 천진한 웃음을 터트리는 아이. 그 모습을 지켜보던 노승은 잠든 아이의 등에 돌을 묶어둔다. 잠에서 깬 아이가 울먹이며 힘들다고 하소연하자, 노승은 잘못을 되돌려놓지 못하면 평생의 업이 될 것이라 이른다. 아이가 자라 17세 소년이 되었을 때, 산사에 동갑내기 소녀가 요양하러 들어온다. 소년의 마음에 소녀를 향한 뜨거운 사랑이 차오르고, 노승도 그들의 사랑을 감지한다. 소녀가 떠난 후 더욱 깊어가는 사랑의 집착을 떨치지 못한 소년은 산사를 떠나고...",2003-09-19,[18],113,봄 여름 가을 겨울 그리고 봄,ko,봄 여름 가을 겨울 그리고 봄,/6JDjZdFckZyMYgtawDwUb6HTwVp.jpg,12.518,865,False,7.8
183,/9ViCYfZ0whpwtKbM2WJP5PfsG2x.jpg,False,"광대어 말린은 아내 코랄과 2세들의 부화를 기다리던 중 상어의 습격을 받는다. 알을 보호하려던 아내는 행방불명되고, 유일하게 살아남은 아기에게 말린은 니모라는 이름을 붙인다. 사건 이후 큰 바다를 무조건 겁내게 된 말린은 니모를 과보호한다. 하지만 니모는 등교 첫날 잠수부에게 납치돼 시드니에 있는 치과의사의 수족관에 끌려가고, 슬픔으로 혼비백산한 아빠 말린은 평소의 심약함을 잊고니모를 찾아나선다. 단기기억상실증을 지닌 명랑한 물고기 도리의 도움으로 상어, 심해어, 해파리의 위협을 뚫고 동호주 해류로 향하는 동안, 니모는 수족관의 새 친구들과 탈출을 모의한다.",2003-06-06,"[16, 10751]",12,Finding Nemo,en,니모를 찾아서,/yzqaKAhglTrkeOfuIXYYArf0WnA.jpg,111.492,16994,False,7.8
184,/fnDLrtEoIrxTCWUvuurMzOzQGpQ.jpg,False,호탕한 설리와 재치만점 마이크는 몬스터 주식회사 겁주기 팀의 최우수 콤비다. 매일 밤 투철한 직업정신으로 인간 세계로 통하는 벽장 문을 열던 설리와 마이크 콤비는 어느 날 일생일대의 실수를 저지른다. 덜 닫힌 벽장 문 사이로 인간아이 부가 몬스터 세계에 침입한 것. 설리와 마이크는 부를 인간세계로 돌려보내고 사건을 조용히 수습하려 하지만 부는 설리를 무서워하기는커녕 애완 야옹이쯤으로  생각하고 쫄래쫄래 따라다닌다. 부의 침입이 발각되자 몬스터 주식회사는 발칵 뒤집히고 마는데...,2001-12-21,"[16, 35, 10751]",585,"Monsters, Inc.",en,몬스터 주식회사,/c7VbRPlev1bRfKvTxr98erw5T7B.jpg,189.763,16105,False,7.8
185,/qMyaZHiL682T1LDgFfXecLM3EZx.jpg,False,칼리토는 30년형을 받고 감옥에서 복역하다가 5년만에 출옥한다. 오래 동안 뒷골목 생활을 하던 그는 바하마에서 차 임대업을 하리라는 꿈을 갖고 그 돈을 마련하기 위해 변호사인 데이브가 지분을 갖고 있는 클럽을 운영하게 된다. 착실히 돈을 모으고 있는데 어느날 옛 애인 게일을 만나게 된다. 그녀에게 자신의 꿈을 얘기한 칼리토는 더욱 클럽에만 열심이다.,1994-02-05,"[80, 53, 18]",6075,Carlito's Way,en,칼리토,/tqlCsB6AFjQ9dpAOHkd3sEdFS13.jpg,15.045,2638,False,7.8
186,/2bNJmhipe0oUAfQieQ7DaYRbNPI.jpg,False,"도쿠가와 이에야스의 성을 포위하고 있던 다케다 신겐은 저격수에 의해 중상을 입는다. 신겐은 자신의 죽음을 3년 동안 비밀로 하라는 유언을 남긴채 숨을 거두고, 그의 동생인 노부카도는 신겐이 살아있는 것처럼 보이기 위해 신겐과 비슷한 외모의 카게무샤를 내세운다. 무식한 좀도둑이었던 카게무샤는 신겐처럼 행동하며 신겐의 소실들과 손자까지 속여넘긴다. 인자한 영주로 변한 그가 백성들의 존경을 받기에 이르자 신겐의 아들인 카츠요리는 초조해하는데...",1998-12-12,"[28, 18, 36, 10752]",11953,影武者,ja,카게무샤,/7qsKE8GsgjreeQ2mTLd5oKZ7Tbf.jpg,15.147,512,False,7.8
187,/2k4KFbEeknXmHbNP0qt7lp2p3Y3.jpg,False,"비엔나에서의 꿈 같은 하루 이후 9년이 지나, 파리에서 다시 마주한 제시와 셀린느. 비엔나의 특별한 추억을 소재로 쓴 베스트셀러의 유럽 홍보 투어 중인 작가 제시는 파리의 서점 구석에 서 있는 셀린느를 발견한다. 그가 뉴욕행 비행기에 오르기까지 남은 시간은 한 시간 남짓. 서로 같지만 다른 기억을 간직해 온 두 사람 사이에는 묘한 기류가 감돈다. 그들은 파리의 골목과 카페와 센강의 유람선, 셀린느의 아파트를 돌아다니며 빈곤과 환경오염, 종교, 세계의 절망과 희망, 섹스와 결혼을 이야기한다. 그렇게 그 간의 진심을 서로에게 털어놓는 사이, 해는 저물고 또 다시 헤어짐의 순간이 다가오는데...",2004-10-22,"[18, 10749]",80,Before Sunset,en,비포 선셋,/tcZi0LQc5iu2u6i5aOWyj9NBBvl.jpg,15.029,2780,False,7.8
188,/h6BhNwNXg0IEbs2PoWfCX9QEvgl.jpg,False,"요즘 들어 매일 꾸는 악몽 때문에 이마의 상처에 더욱 통증을 느끼는 해리는 친구 론과 헤르미온느와 함께 퀴디치 월드컵에 참가해 악몽에서 벗어날 수 있게 돼 마냥 기쁘다. 그러나 퀴디치 캠프장 근방 하늘에 불길한 기운이 나타난다. 바로 마왕 볼드모트의 상징인 어둠의 표식이 나타난 것. 볼드모트가 13년 전에 자취를 감춘 뒤, 감히 모습을 드러내지 못했던 그의 추종자 데스 이터들이 그 표식을 불러낸 것이다. 두려움으로 가득 찬 해리는 안전한 호그와트 마법학교로 돌아가고 싶어한다. 덤블도어 교장이라면 자신을 지켜줄 수 있을 것이기에. 그러나 올해는 예년과 상황이 좀 다른데...",2021-03-10,"[12, 14, 10751]",674,Harry Potter and the Goblet of Fire,en,해리 포터와 불의 잔,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,281.867,17909,False,7.8
189,/44QA5b4mkjPgk6nqvj3ZNbT6yfK.jpg,False,"미국의 3대 일간지 중 하나인 보스턴 글로브의 신임 국장 마티 배런은 30년 간 보스턴 내 6개 교구에서 80여명의 아이들이 사제에게 성추행을 당했으며, 15년 전 추기경이 이 사실을 알고도 침묵한 정황이 있다는 칼럼에 주목한다. 마티는 심층취재를 전문으로 하는 스포트라이트 팀에 해당 사건을 집중 취재할 것을 요청한다. 팀장 로빈슨을 중심으로 한 세 명의 팀원은 피해자, 변호사, 신부, 교구청 등을 상대로 각개전투를 벌이며 취재를 진행한다. 하지만 사건을 파헤치려 할수록 더욱 굳건히 닫히는 진실의 장벽. 결코 좌절할 수 없었던 스포트라이트 팀은 추적을 멈추지 않는데...",2016-02-24,"[18, 36]",314365,Spotlight,en,스포트라이트,/8FbbcmwmpGd7brfiC7f7lWFNGdi.jpg,15.991,7383,False,7.8
190,/tE6tvHXlAZ8hqM4k9ZvtWtBk4pc.jpg,False,"2029년 알 수 없는 이유로 돌연변이들이 태어나지 않는 미래, 더이상 엑스맨은 없다. 갈수록 재생력이 약해져 늙고 수척해진 로건은 멕시코 국경지대 은신처에 찰스 교수를 보호 중이다. 뇌에 심각한 손상을 입은 찰스 교수는 과거를 제대로 기억하지 못하는 데다 간헐적으로 주변을 위협하는 발작까지 일으킨다. 찰스 교수와 함께 떠날 배를 사기 위해 리무진 기사로 일하며 돈을 모으는 로건. 어느 날 낯선 여인이 찾아와 돌연변이 소녀 로라를 캐나다 국경까지 데려다 달라고 부탁한다. 로건은 로라를 쫓는 기업의 경호집단을 피해 험난한 여정을 떠난다.",2017-03-01,"[28, 18, 878]",263115,Logan,en,로건,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,69.858,17274,False,7.8
191,/y9xAFzyrBve5uggJ7EbSkiGfYb8.jpg,False,"베를린 하늘의 천사, 다니엘은 어느 날 공중 곡예를 하는 마리온을 보고 반한다. 그저 바라보기만 할 수 있는 천사로서는 사랑에 빠진 여자를 만질 수 없음이 그저 고통스럽기만 하다. 그러던 어느날, 천사였다가 인간이 된 콜롬보를 만난다. 그 후, 다니엘은 천사직을 포기하고 인간이 되어 마리온과 만질 수 있는 사랑에 빠진다. 인간이 되어 마리온과 접촉할 수 있는 사랑을 하게 되나, 인간으로서 살아가는 문제와도 봉착하게 된다.",1993-05-15,"[18, 14, 10749]",144,Der Himmel über Berlin,de,베를린 천사의 시,/7TlGXrB4WQ3wbpOCUQnBXseCuOl.jpg,9.883,1015,False,7.8
192,/iGp4wBc0ZBVFd2HPicyDgl6Pn1r.jpg,False,"새로운 집으로 이사해 모든 것이 낯선 코렐라인은 부모님도 일 때문에 바쁘자, 혼자 집안을 돌아다니던 중 숨겨진 작은 문을 발견한다. 그날 밤 우연히 문을 열어 본 코렐라인은 그 문을 통해 또 다른 세계로 가게 되고, 상상으로만 생각하던 모든 것이 다 실현되는 또 다른 세계에 점점 마음을 뺏기게 된다. 이 곳에는 단추 눈을 한 가족, 친구, 이웃 등 모든 사람이 자신의 말을 들어주는, 신나고 완벽한 세상인 것. 그러나 이 곳에 머물기 위해 필요한 무시무시하고 엄청난 비밀을 알게 된 코렐라인은 현실의 세계로 돌아가려 하지만, 또 다른 세계의 엄마는 이를 막기 위해 본색을 드러낸다. 과연 코렐라인은 현실의 세계로 무사히 돌아갈 수 있을까?",2009-05-21,"[16, 10751, 14]",14836,Coraline,en,코렐라인: 비밀의 문,/rRpAZOPY3XxMJY65AJ396IWyjU4.jpg,208.099,6182,False,7.8
193,/fDPJkz3XLfIyXPEuokiUKh3XMEh.jpg,False,홍콩 경찰의 비밀 요원인 진영인(양조위). 경찰학교에서 훈련을 받다가 발탁된 그는 범죄 조직 삼합회에 잠입하여 10년째 조직원을 위장한 스파이로 살아가고 있다. 전과 8범에 2번의 형기를 치른 완벽한 범죄자가 되어 있는 그는 현재 보스 한침이 가장 신임하는 심복이기도 하다. 삼합회의 숨은 조직원 유건명(유덕화). 18살 때부터 경찰에 잠입해 스파이로 활동해온 그는 현재 경찰 내에서 가장 뛰어난 강력반 요원으로 인정받고 있다. 경찰로서의 경력이 벌써 10년째에 이르는 그는 이제 그만 조직원으로서의 신분을 버리고 싶어한다.,2011-09-08,"[18, 28, 53, 80, 9648]",10775,無間道,cn,무간도,/t6T7W1eY3Wx3BdzuXUrpjB5D1Ia.jpg,15.349,1267,False,7.8
194,/o5oQC9GxEfClgnHvabpvGhkUoqe.jpg,False,"눈부신 만년설로 뒤덮인 봉우리와 맑고 깊은 계곡, 한없이 펼쳐진 푸른 초원 위에 노니는 수천 마리의 양떼가 장관을 이루고 있는 8월의 브로크백 마운틴. 이곳의 양떼 방목장에서 여름 한 철 함께 일하게 된 갓 스물의 두 청년 에니스와 잭은 마치 오랜 친구처럼 서로에게 마음을 터놓는 사이가 된다. 대자연의 품에서 깊어져 간 그들의 우정은 친구 사이의 친밀함 이상으로 발전해간다. 그들 앞에 놓인 낯선 감정의 실체가 무엇인지도 알지 못한 채 짧은 방목철이 끝나고 다시 만날 기약도 없이 두 사람은 각자의 삶으로 돌아간다. 결혼해 아이를 낳고 평범한 생활을 하다가 4년 만에 다시 만난 두 사람은 단번에 브로크백에서 서로에게 가졌던 그 낯선 감정이 일시적인 것이 아니었음을 알게 되는데...",2006-03-01,"[18, 10749]",142,Brokeback Mountain,en,브로크백 마운틴,/vXzqV2RtJlT9WhNEM4NYWCEC6ZI.jpg,32.928,5969,False,7.8
195,/oTuOzkKT3gkqvEbB6BrN8cv1gto.jpg,False,"빈 집에 갇힌 여자와 빈 집을 여는 남자  태석은 오토바이를 타고 집집을 돌며 열쇠구멍에 전단지를 붙인다. 그리고 오랫동안 전단지가 떨어져 나가지 않은 집을 열고 들어가 얼마간을 살고 나온다. 그렇게 살아가고 있던 태석은 어느 한 빈 집에서 멍 투성이의 한 여자를 만난다. 남편의 집착과 소유욕 때문에 피폐해지고 망가진 채로 유령처럼 살아가는 여자 선화. 하지만 태석은 그녀를 남겨둔 채 서둘러 집을 빠져 나온다.  그러나 자신을 데려가 주길 바라는 것 같던 선화의 공허한 눈빛을 떨쳐버릴 수가 없던 태석은 다시 그녀의 빈 집으로 돌아간다. 그리고 그곳에서 태석은 남편의 강제적인 탐닉에 몸부림치며 괴로워하는 선화를 보고야 만다. 참을 수 없는 광경 앞에 태석은 그만 손에 잡힌 3번 아이언 골프채를 휘둘러 선화를 구해 도망친다.  태석이 그래왔던 것처럼 함께 전단지를 붙이고 빈집을 찾아 들며 지내는 두 사람. 새로 들르는 집마다 마치 늘 살아왔던 것처럼 어질러진 빈집을 치우고 망가진 물건들을 고쳐놓는 태석을 보며 선화는 처음으로 자신이 비어있지 않은 집에 있는 것 같은 따스함을 느낀다. 태석 역시 조금씩 웃음을 찾아가는 선화를 보며 그녀에게 점점 끌리게 된다. 액체가 섞이듯 어느 사이엔가 서로의 아픔과 외로움을 느끼게 된 두 사람은 서로에 대한 사랑을 확인하게 된다.  그런 어느 날, 우연히 찾아 든 빈 집에서 싸늘히 버려진 노인의 시체를 발견하게 된 두 사람은 정성껏 장례를 치러주고 남겨진 빈 집에서 행복한 시간을 꿈꾼다. 그러나 노인의 아들이 들이닥치고 두 사람은 경찰에 연행된다. 선화의 신원을 파악한 경찰은 태석에게 납치와 살인, 무단 가택 침입이라는 혐의를 씌운다. 돈으로 형사와 깡패를 매수한 민규 앞에 처절히 무너지는 태석과 반항도 못하고 집으로 끌려온 선화. 태석은 어떻게든 선화에게 돌아가려 하고 선화 역시 태석을 찾아 지난 날의 빈 집들을 찾아 나서는데…",2004-10-15,"[18, 10749, 80]",1280,빈집,ko,빈집,/nFtkNsd01rYZMQGyZJos2pagOHD.jpg,16.037,939,False,7.8
196,/5JtTkNwOeztwfCPv965e9bZi6G3.jpg,False,"바이킹의 세계, 절대 친구가 될 수 없는 둘이 만났다?  용맹한 바이킹과 사나운 드래곤들의 싸움이 끊이지 않는 버크섬.  바이킹 족장의 아들 ‘히컵’은 드래곤 사냥에 소질 없는 마을의 사고뭉치. 어느날 그는 부상 당한 드래곤 ‘투슬리스’를 구하게 되고, 아무도 몰래 그를 돌본다. 서로를 알아가며, 드래곤들의 친구가 된 ‘히컵’. 그들과의 새로운 생활을 만끽하던 ‘히컵’은 드래곤들의 위험한 비밀을 알게 되는데…  불멸의 드래곤과 바이킹족 이단아의 만남!  2010년 5월, 그들의 스펙터클한 모험이 시작된다!",2010-05-20,"[14, 12, 16, 10751]",10191,How to Train Your Dragon,en,드래곤 길들이기,/v529QdjxwGKmJycQWnJj6qGSpta.jpg,65.569,11313,False,7.8
197,/bPgOsJ5yw1UnxsscPDxzExLkAMf.jpg,False,"성공 가도를 달리고 있는 남편 ‘토니’, 사랑스러운 딸 ‘대니엘’과 함께 남부럽지 않은 삶을 살고 있는 부동산 중개업자 ‘엘리자베스’ 겉보기엔 완벽해 보이지만 위태로운 결혼생활을 이어가던 그녀는,  새로운 고객 ‘클라라’ 부인으로부터 하나님 말씀으로 진짜 적에게 맞서는 법과 함께 ‘기도에도 전략이 필요하다’는 특별한 조언을 받게 되는데…  용서와 치유, 사랑으로 나아가는 기도의 힘!",2020-04-09,"[18, 10749]",323272,War Room,en,기도의 힘,/oCCvZEbqCCcALQtah8HJm9Ja4HT.jpg,50.717,402,False,7.8
198,/9sHwOmL35EVEoc5m2srrW3DnUFl.jpg,False,"수줍음 많은 우체국 직원인 도메크는 맞은편 아파트에 사는 연상의 독신녀 마그다를 망원경으로 몰래 훔쳐보며 사랑을 느낀다. 마그다를 진심으로 사랑하게 된 도메크는 그녀의 아파트에 우유를 배달하고, 가짜 송금표를 만들어 그녀를 우체국으로 오게 하고, 마그다의 편지를 몰래 훔치고, 마그다가 사랑을 나눌 때 가스 고장 신고를 하는 등, 항상 그녀의 곁을 맴돈다. 그러던 어느 날 자신이 보낸 통지서를 가지고 송금을 받으로 온 마그다가 오히려 송금을 조작했다는 누명을 뒤집어쓰고 우체국을 나서는 것을 보게 되는데...",1995-10-14,"[18, 10749]",31056,Krótki film o miłości,pl,사랑에 관한 짧은 필름,/1GzNRA6kKW18EsL52vQVybUAu1v.jpg,10.532,282,False,7.8
199,/yfM3fJauIulaaztOUHzAb39fedo.jpg,False,"네 손가락 프랭키(베니치오 델 토로)는 자신이 훔친 고가의 다이아몬드를 뉴욕의 보스 아비(데니스 파리나)에게 전달해야 하지만, 프랭키는 이를 도박권투에 건다. 무허가 권투 프로모터 터키쉬(제이슨 스테이섬)와 토미(스테판 그래험)는 사기 도박권투를 추진한다. 아일랜드 집시 복서 미키(브래드 피트)는 4회에 쓰러지기로 했지만 오히려 상대를 기절시키고 만다. 한편, 도박권투에 참가하기로 했다가 실종된 프랭키를 찾아나선 아비는 전설적인 인물 총알 이빨 토니(비니 존스)에게 사건을 의뢰한다. 얼마 후 프랭키는 시체로 발견되고 보석의 행방은 알 수가 없다. 이제 다이아몬드와 권투, 도박과 사기로 한데 엉킨 이들의 좌충우돌 해프닝이 시작되는데...",2001-03-07,"[80, 35]",107,Snatch,en,스내치,/ysKahAEPP8h6MInuLjr0xuZOTjh.jpg,30.872,7662,False,7.8
200,/hbUWahBLUon8RaIb9Tq7aWCBCtS.jpg,False,"모든 장난감들이 겪는 가장 슬픈 일은 바로 주인이 성장해 더이상 자신들과 놀아주지 않는 것. 우디와 버즈에게도 그 위기가 찾아온다. 앤디가 대학에 진학, 집을 떠나게 된 것. 헤어짐의 불안에 떨던 토이들은 앤디 엄마의 실수로 집을 나오게 되고 우여곡절 끝에 탁아소에 기증된다. 앤디가 자신들을 버렸다고 생각하는 장난감들. 게다가 어린이집의 아이들은 난폭하고 험한 데다가, 상상도 못했던 거대한 음모까지 숨겨져 있는 어린이집 장난감의 세계. 앤디가 여전히 자신들을 사랑한다는 사실을 알게 된 장난감들은 앤디 곁으로 돌아가기 위해 생애 가장 큰 모험을 결심하는데...",2010-08-05,"[16, 10751, 35]",10193,Toy Story 3,en,토이 스토리 3,/tPK1kSevALeVGPfDFv1pwyHnoJ9.jpg,119.01,12949,False,7.8
201,/gwX5Vm9zGzxcZcr3BbthdsPUVdW.jpg,False,"미국 로키산맥의 작은 마을 도그빌. 어느 날 총소리와 함께 아름다운 여자 그레이스가 찾아온다. 갱들한테 쫓기는 그를 마을 사람들은 불안해하면서도 숨겨준다. 2주 동안의 유예기간을 두고 그레이스를 관찰한 마을 사람들은 고운 심성과 지적 능력, 무엇보다 자기 몸을 아끼지 않는 헌신적인 노동을 높이 사 마을의 일원으로 받아들인다. 어느 날 경찰이 나타나 수배 전단을 붙이자 상황은 급변한다. 숨겨주는 대가로 노예 수준으로 전락한 노동을 강요하더니 급기야 내놓고 성적 학대를 가한다. 결국 그레이스는 마을을 탈출하기로 결심하지만 그녀의 계획은 수포로 돌아가고, 마을 사람들은 그녀가 도망가지 못하도록 개목걸이를 채우기까지 하는데...",2003-08-01,"[80, 18, 53]",553,Dogville,en,도그빌,/r3xsFBD1VTUusk393bBc7SsDUJe.jpg,15.457,2028,False,7.8
202,/dFGrIdZGJtxm1GG4X1liYbxyjgd.jpg,False,"국정원 경호요원 수현은 약혼녀 주연이 잔인하게 살해당하자 자신에게 가장 소중한 사람을 지켜내지 못했다는 자괴감과 분노로 가장 고통스러운 복수를 다짐한다. 수현은 연쇄살인마 장경철이 범인임을 알아내고 죽을 만큼의 고통만 가하고 놓아주기를 반복하며 처절한 응징을 시작한다. 그러나, 악마보다 더 악랄한 살인마 장경철은 난생 처음 만난 대등한 적수의 출현을 즐기며 반격에 나서기 시작하는데…",2010-08-12,"[53, 27]",49797,악마를 보았다,ko,악마를 보았다,/ylqOWMU3nyZqg8hjJBG4EPdsGSk.jpg,19.523,1983,False,7.8
